Step,Phi_Angle,K_Strength,Alpha,Mu,Dissonance
19460,-0.4625669294220496,0.9961214948103491,0.0009883457984023378,0.8913129038981661,0.09085286311074181
19480,-0.46765089587162767,0.9961914024744566,0.0009864457829282713,0.8913110938997136,0.0901822158927782
19500,-0.47272090580344384,0.9962595874637972,0.0009844127069785252,0.8913092972073084,0.08952172468110497
19520,-0.47777697929104185,0.9963260888854759,0.0009822485854511457,0.8913075136194609,0.08887123437669021
19540,-0.4828191364110934,0.9963909455116399,0.0009799554023424094,0.8913057429377719,0.08823059102863334
19560,-0.48784739725539716,0.9964541957374851,0.000977535110991838,0.891303984966907,0.0875996419784874
19580,-0.4928617819420381,0.9965158775426215,0.0009749896343546225,0.8913022395145709,0.08697823599085422
19600,-0.4978623106256539,0.9965760284557053,0.0009723208652987862,0.8913005063914765,0.08636622337090923
19620,-0.5028490035069545,0.9966346855222358,0.000969530666924537,0.891298785411314,0.08576345606951163
19640,-0.5078218808414745,0.9966918852754114,0.0009666208729033934,0.8912970763907162,0.08516978777652552
19660,-0.512780962947611,0.9967476637099306,0.0009635932878347904,0.891295379149223,0.0845850740029602
19680,-0.5177262702140146,0.9968020562586258,0.0009604496876179969,0.8912936935092447,0.08400917215255777
19700,-0.5226578231063244,0.9968550977718135,0.0009571918198372886,0.891292019296023,0.08344194158336199
19720,-0.5275756421733286,0.996906822499231,0.0009538214041584374,0.8912903563375908,0.08288324365988782
19740,-0.5324797480525396,0.9969572640744521,0.0009503401327346918,0.8912887044647333,0.08233294179638437
19760,-0.5373701614752673,0.9970064555016489,0.0009467496706205259,0.8912870635109449,0.08179090149175967
19780,-0.54224690327116,0.9970544291445822,0.000943051656191538,0.8912854333123879,0.0812569903566408
19800,-0.5471099943722966,0.997101216717699,0.0009392477015689835,0.8912838137078501,0.08073107813308122
19820,-0.5519594558168193,0.9971468492792178,0.0009353393930475151,0.8912822045387027,0.08021303670737687
19840,-0.5567953087521522,0.9971913572260817,0.0009313282915248047,0.8912806056488548,0.0797027401164306
19860,-0.5616175744378327,0.9972347702906639,0.0009272159329317971,0.8912790168847143,0.0792000645481176
19880,-0.566426274247948,0.9972771175391133,0.0009230038286624476,0.891277438095141,0.07870488833605205
19900,-0.5712214296732424,0.9973184273712264,0.0009186934660018554,0.8912758691314071,0.07821709194915548
19920,-0.5760030623228815,0.9973587275217406,0.0009142863085518021,0.8912743098471523,0.0777365579764102
19940,-0.5807711939259088,0.9973980450629413,0.0009097837966527662,0.891272760098342,0.07726317110715605
19960,-0.585525846332404,0.9974364064084853,0.0009051873478015606,0.8912712197432272,0.07679681810728929
19980,-0.5902670415143787,0.9974738373183393,0.0009004983570638079,0.8912696886423008,0.0763373877916829
20000,-0.5949948015663866,0.9975103629047409,0.000895718197480534,0.8912681666582588,0.07588477099316862
